ad_id,ad_name,adset_name,adset_id,campaign_id,campaign_name,objective,marketing_objective,ad_account,post_id,message,permalink_url,link,type
23842577013120248,DARK_Image App Install Ad_App Install Generic 2,FB [Mobile]_Retargeting (Engagement)_Non-customers_Android_Engagement Retargeting,23842577010740248,23842577010520248,19May17-30Jun17_DR_UK_App-Install-New-Approach_40_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Native_Acquisition_Generic_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842577007150248,DARK_Image App Install Ad_App Install Generic 1,FB [Mobile]_Interests / Behaviours_Non-customers_iOS_Takeaway Interests,23842577006180248,23842577005940248,19May17-30Jun17_DR_UK_App-Install-New-Approach_40_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Native_Acquisition_Generic_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842632890240745,DARK_Video Ad_FoodThatDoesntJudge_Sushi,FB [Mobile & Desktop (Newsfeed)]_Pixel_Non-customers_All_Website Retargeting – Copy,23842632890000745,23842632888300745,23Jun17-30Jun17_Brand_UK_FoodThatDoesntJudge-Video_39_Auct_OPT-Engagements_CG-Engagement_BTL-Appetite-Appeal-Content_Native_Acquisition,VIDEO_VIEWS,,1411952492149453,,,,,
23842632882250745,BOOSTED_Still_Coke,FB [Mobile & Desktop (Newsfeed)]_CRM Upload_Existing_All_App Installed (No Purchase) – Copy 2,23842631361470745,23842631361240745,23Jun17-30Jun17_Brand_UK_Coke-Competition_41_Auct_OPT-Engagements_CG-Engagement_BTL-Appetite-Appeal-Content_Native_Acquisition,POST_ENGAGEMENT,,1411952492149453,,,,,
23842576999120248,DARK_Image App Install Ad_KFC 3,FB [Mobile]_Location_Non-customers_iOS_KFC Delivery Postcodes,23842576998770248,23842576998710248,19May17-30Jun17_DR_UK_App-Install-New-Approach_40_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Native_Reactivations_Chains_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842574647540248,DARK_Image App Install Ad_App Install Generic 3,FB [Mobile & Desktop (Newsfeed)]_Interests / Behaviours_Non-customers_Android_Takeaway Interests,23842574644570248,23842574643920248,08May17-30Jun17_Brand_UK_App-Installs_31_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Smartly_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842574644920248,DARK_Image App Install Ad_App Install Generic 2,FB [Mobile & Desktop (Newsfeed)]_Retargeting (Engagement)_Non-customers_Android_Engagement Retargeting,23842574644630248,23842574643920248,08May17-30Jun17_Brand_UK_App-Installs_31_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Smartly_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842626932190745,DARK_Video Ad_WhatWouldYouSayToFood_4,FB [Mobile & Desktop (Newsfeed)]_CRM Upload_Existing_All_Dormant,23842626918590745,23842626918010745,08Jun17-18Jun17_Brand_UK_WhatWouldYouSayToFood_39_Auct_OPT-Engagements_CG-Engagement_BTL-Appetite-Appeal-Content_Native_Reactivations,POST_ENGAGEMENT,,1411952492149453,,,,,
23842574645010248,DARK_Image App Install Ad_App Install Generic 1,FB [Mobile & Desktop (Newsfeed)]_Retargeting (Engagement)_Non-customers_Android_Engagement Retargeting,23842574644630248,23842574643920248,08May17-30Jun17_Brand_UK_App-Installs_31_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Smartly_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842624526370745,DARK_Image & Video Carousel_prizes do the talking,FB [Mobile & Desktop (Newsfeed)]_CRM Upload_Existing_All_Customer Activations & Dinner Occasions,23842624525030745,23842624525010745,30May17-09Jun17_Brand_UK_May-Madness-Coke-Promotion_38_Auct_OPT-Engagements_CG-Awareness_BTL-Always-On-Cultural-Moments_Native,POST_ENGAGEMENT,,1411952492149453,,,,,
23842623183010745,DARK_Video Ad_Intimate Videos_Hands Intimate (Sushi),FB [Mobile & Desktop (Newsfeed)]_Retargeting (Engagement)_Non-customers_All_Competitor Interests,23842623183040745,23842623153870745,24May17-07Jun17_Brand_UK_Intimate-Videos-Audience-Approach_30_Auct_OPT-Engagements_CG-Engagement_BTL-Appetite-Appeal-Content_Native_Acquisition,POST_ENGAGEMENT,,1411952492149453,,,,,
23842621678110745,DARK_Canvas_TVC Canvas,FB [Mobile & Desktop (Newsfeed)]_CRM Upload_Existing_All_Dinner Occasions_Placed 1 order in the last 3 months and 3-5 orders in lifetime,23842621678150745,23842621677980745,19May17-31May17_DR_UK_TVC-Canvas-Audience-Approach_34_Auct_OPT-Link-Clicks_CG-Traffic_BTL-Facebook-Canvases_Native_Dinner Occasions,LINK_CLICKS,,1411952492149453,,,,,
6069716924927,Hands DR 1 (Mob),FB [Desktop (Newsfeed)]_Retargeting_Website Retargeting_iOS,6067177949327,6067177945327,15Mar17-31Mar17_DR_UK_Always-On-DR-Activity-Existing_16_Auct_OPT-Conversions_CG-Orders_BTL-Always-On-DR-Activity-Existing_Smartly_Existing_iOS,MOBILE_APP_ENGAGEMENT,,1148017655209606,,,,,
6069716903727,Hands DR 1 (Mob),FB [Desktop (Newsfeed)]_CRM Upload & Pixel_New Web Customers_iOS,6067177953127,6067177945327,15Mar17-31Mar17_DR_UK_Always-On-DR-Activity-Existing_16_Auct_OPT-Conversions_CG-Orders_BTL-Always-On-DR-Activity-Existing_Smartly_Existing_iOS,MOBILE_APP_ENGAGEMENT,,1148017655209606,,,,,
6069717130727,Pizza Steam Video Carousel 1,FB [Desktop (Newsfeed)]_Retargeting_Engaged with Just Eat_Android,6067177320727,6067177316527,15Mar17-31Mar17_DR_UK_Always-On-DR-Activity-Existing_16_Auct_OPT-Conversions_CG-Orders_BTL-Always-On-DR-Activity-Existing_Smartly_Existing_Android,MOBILE_APP_ENGAGEMENT,,1148017655209606,,,,,
23842632910590745,DARK_Video Link Ad_FoodThatDoesntJudge_Pizza,FB [Newsfeed]_All Devices_Non-Customers_Competitors Interests,23842632910290745,23842632908630745,WWYSTF_NZ_06Jul-31Jul_FY17-Q3_Auct._OPT-Engagements_CG-Engagement_Native_Core-Media(PO-JEUK0008540)_Non-Customers_Becky,LINK_CLICKS,,1411952492149453,,,,,
23842577011910248,DARK_Image App Install Ad_App Install Generic 1,FB [Mobile]_Interests / Behaviours_Non-customers_Android_Competitor Interests,23842577010760248,23842577010520248,19May17-30Jun17_DR_UK_App-Install-New-Approach_40_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Native_Acquisition_Generic_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842632910600745,DARK_Video Link Ad_FoodThatDoesntJudge_Burger,FB [Newsfeed]_All Devices_Non-Customers_Takeaway Interests,23842632910370745,23842632908630745,WWYSTF_NZ_06Jul-31Jul_FY17-Q3_Auct._OPT-Engagements_CG-Engagement_Native_Core-Media(PO-JEUK0008540)_Non-Customers_Becky,LINK_CLICKS,,1411952492149453,340627227551_201713200355433,When your burger understands your lifestyle choices…,https://www.facebook.com/justeat/videos/201713200355433/,https://www.facebook.com/justeat/videos/201713200355433/,video
23842577012560248,DARK_Image App Install Ad_App Install Generic 2,FB [Mobile]_Interests / Behaviours_Non-customers_Android_Singles,23842577011120248,23842577010520248,19May17-30Jun17_DR_UK_App-Install-New-Approach_40_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Native_Acquisition_Generic_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842577012280248,DARK_Image App Install Ad_App Install Generic 2,FB [Mobile]_Interests / Behaviours_Non-customers_Android_Shopping App Interests,23842577011010248,23842577010520248,19May17-30Jun17_DR_UK_App-Install-New-Approach_40_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Native_Acquisition_Generic_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842631051190745,DARK_Video Ad_WhatWouldYouSayToFood_5,FB [Mobile & Desktop (Newsfeed)]_Retargeting (Engagement)_Non-customers_All_Engagement Retargeting,23842631051360745,23842631050390745,21Jun17-25Jun17_Brand_UK_Food Fest Hype Video_40_Auct_OPT-Engagements_CG-Engagement_BTL-Appetite-Appeal-Content_Native_Acquisition,POST_ENGAGEMENT,,1411952492149453,,,,,
23842576999420248,DARK_Image App Install Ad_KFC 2,FB [Mobile]_Location_Non-customers_iOS_KFC Delivery Postcodes,23842576998770248,23842576998710248,19May17-30Jun17_DR_UK_App-Install-New-Approach_40_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Native_Reactivations_Chains_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842573546560248,DARK_Image App Install Ad_Burger King 4,"FB [Mobile & Desktop (Newsfeed), FAN]_Location_Non-customers_Android_Burger King Delivery Postcodes",23842573546290248,23842573546240248,03May17-30Jun17_DR_UK_App-Installs_27_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Smartly_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842574645710248,DARK_Image App Install Ad_App Install Generic 2,FB [Mobile & Desktop (Newsfeed)]_Interests / Behaviours_Non-customers_Android_Shopping App Interests,23842574644290248,23842574643920248,08May17-30Jun17_Brand_UK_App-Installs_31_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Smartly_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842573812210248,DARK_Image App Install Ad_KFC 3,"FB [Mobile & Desktop (Newsfeed), FAN]_Location_Non-customers_iOS_KFC Delivery Postcodes",23842573811990248,23842573547090248,03May17-30Jun17_DR_UK_App-Installs_27_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Smartly_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842573811210248,DARK_Image App Install Ad_KFC 2,"FB [Mobile & Desktop (Newsfeed), FAN]_Location_Non-customers_Android_KFC Delivery Postcodes",23842573811080248,23842573546240248,03May17-30Jun17_DR_UK_App-Installs_27_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Smartly_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842622871970745,DARK_Video Ad_Intimate Videos_Hands Intimate (F&C),FB [Mobile & Desktop (Newsfeed)]_CRM Upload_Existing_All_Placed 1 order in the last 3 months and 3-5 orders in lifetime,23842622872030745,23842622871950745,24May17-07Jun17_Brand_UK_Intimate-Videos-Audience-Approach_30_Auct_OPT-Engagements_CG-Engagement_BTL-Appetite-Appeal-Content_Native_Dinner Occasions,POST_ENGAGEMENT,,1411952492149453,,,,,
23842621825800745,BOOSTED_Video Link Post_Holliday video,FB [Mobile & Desktop (Newsfeed)]_CRM Upload_Existing_All,23842621825780745,23842621825760745,19May17-22May17_Brand_UK_May-madness_38_Auct_OPT-Engagements_CG-Engagement_BTL-Always-On-Cultural-Moments_Native,POST_ENGAGEMENT,,1411952492149453,,,,,
23842621678070745,DARK_Canvas_TVC Canvas,FB [Mobile & Desktop (Newsfeed)]_CRM Upload_Existing_All_Dinner Occasions_Users who have made 5+ orders in their life time & 1 order in the last 3 months,23842621678130745,23842621677980745,19May17-31May17_DR_UK_TVC-Canvas-Audience-Approach_34_Auct_OPT-Link-Clicks_CG-Traffic_BTL-Facebook-Canvases_Native_Dinner Occasions,LINK_CLICKS,,1411952492149453,,,,,
23842617582930745,DARK_Video Link Post_Chobbletastic,FB [Mobile & Desktop (Newsfeed)]_Pixel_Non-customers_All_Website Retargeting,23842617582940745,23842617577120745,05May17-21May17_Brand_UK_Regional-Words_30_Auct_OPT-Engagements_CG-Engagement_BTL-Appetite-Appeal-Content_Smartly_Acquisition,POST_ENGAGEMENT,,1411952492149453,340627227551_10155262270657552,"Get your hands on something scrummy, with just a hint of Brummie.",https://www.facebook.com/justeat/videos/10155262270657552/,https://www.facebook.com/justeat/videos/10155262270657552/,video
23842617607580745,DARK_Video Link Post_Beltamelta,FB [Mobile & Desktop (Newsfeed)]_Interests / Behaviours_Non-customer_All_Takeaway Interests,23842617607570745,23842617577120745,05May17-21May17_Brand_UK_Regional-Words_30_Auct_OPT-Engagements_CG-Engagement_BTL-Appetite-Appeal-Content_Smartly_Acquisition,POST_ENGAGEMENT,,1411952492149453,340627227551_10155262281887552,If you’re a cheese-loving Geordie then we’re speaking the same tasty language.,https://www.facebook.com/justeat/videos/10155262281887552/,https://www.facebook.com/justeat/videos/10155262281887552/,video
23842635104940745,Dark_Canvas_Food-Fest,FB [Newsfeed]_All Devices_Non-Customers_Lookalike: Customer Activation,23842635103430745,23842635068800745,Food-Fest-Canvas_UK_04Jul-15Jul_FY17-Q3_Auct._OPT-Engagements_CG-Engagement_Native_Core-Media(PO-JEUK0008540)_Non-Customers_Becky+London,LINK_CLICKS,,1411952492149453,,,,,
23842577014100248,DARK_Image App Install Ad_App Install Generic 3,FB [Mobile]_Interests / Behaviours_Non-customers_Android_Shopping App Interests,23842577011010248,23842577010520248,19May17-30Jun17_DR_UK_App-Install-New-Approach_40_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Native_Acquisition_Generic_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842577013600248,DARK_Image App Install Ad_App Install Generic 1,FB [Mobile]_Interests / Behaviours_Non-customers_Android_Takeaway Interests,23842577010990248,23842577010520248,19May17-30Jun17_DR_UK_App-Install-New-Approach_40_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Native_Acquisition_Generic_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842577019730248,DARK_Image App Install Ad_App Install Generic 1,FB [Mobile & Desktop (Newsfeed)]_CRM Upload_Existing_Android_Reactivations_Live at risk,23842577018600248,23842577018400248,19May17-30Jun17_DR_UK_App-Install-New-Approach_40_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Native_Reactivations_Generic_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842632910810745,DARK_Video Link Ad_FoodThatDoesntJudge_Burger,FB [Newsfeed]_All Devices_Non-Customers_Lookalike: App and Web Customers,23842632910320745,23842632908630745,WWYSTF_NZ_06Jul-31Jul_FY17-Q3_Auct._OPT-Engagements_CG-Engagement_Native_Core-Media(PO-JEUK0008540)_Non-Customers_Becky,LINK_CLICKS,,1411952492149453,340627227551_201713200355433,When your burger understands your lifestyle choices…,https://www.facebook.com/justeat/videos/201713200355433/,https://www.facebook.com/justeat/videos/201713200355433/,video
23842632910520745,DARK_Video Link Ad_FoodThatDoesntJudge_Pizza,FB [Newsfeed]_All Devices_Non-Customers_Lookalike: App Customers,23842632910310745,23842632908630745,WWYSTF_NZ_06Jul-31Jul_FY17-Q3_Auct._OPT-Engagements_CG-Engagement_Native_Core-Media(PO-JEUK0008540)_Non-Customers_Becky,LINK_CLICKS,,1411952492149453,,,,,
23842635482500745,Boosted_ChatBot_1,FB [Newsfeed]_All Devices_Reactivation_Dormant,23842635482380745,23842635482390745,Food-Fest:-Chatbot-(London)_UK_07Jul-13Jul_FY17-Q3_Auct._OPT-Engagements_CG-Engagement_Native_Core-Media(PO-JEUK0008540)_Reactivation_Becky,LINK_CLICKS,,1411952492149453,,,,,
23842632882260745,BOOSTED_Still_Coke,FB [Mobile & Desktop (Newsfeed)]_Lookalike (Pixel)_Non-customers_All_LAL App Customers – Copy 2,23842631361360745,23842631361240745,23Jun17-30Jun17_Brand_UK_Coke-Competition_41_Auct_OPT-Engagements_CG-Engagement_BTL-Appetite-Appeal-Content_Native_Acquisition,POST_ENGAGEMENT,,1411952492149453,,,,,
23842574645920248,DARK_Image App Install Ad_App Install Generic 2,FB [Mobile & Desktop (Newsfeed)]_Interests / Behaviours_Non-customers_Android_Reality TV Interests,23842574644310248,23842574643920248,08May17-30Jun17_Brand_UK_App-Installs_31_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Smartly_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842574645610248,DARK_Image App Install Ad_App Install Generic 1,FB [Mobile & Desktop (Newsfeed)]_Interests / Behaviours_Non-customers_Android_Reality TV Interests,23842574644310248,23842574643920248,08May17-30Jun17_Brand_UK_App-Installs_31_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Smartly_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842574645620248,DARK_Image App Install Ad_App Install Generic 1,FB [Mobile & Desktop (Newsfeed)]_Interests / Behaviours_Non-customers_Android_Singles,23842574644320248,23842574643920248,08May17-30Jun17_Brand_UK_App-Installs_31_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Smartly_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842626932150745,DARK_Video Ad_WhatWouldYouSayToFood_5,FB [Mobile & Desktop (Newsfeed)]_CRM Upload_Existing_All_Dormant,23842626918590745,23842626918010745,08Jun17-18Jun17_Brand_UK_WhatWouldYouSayToFood_39_Auct_OPT-Engagements_CG-Engagement_BTL-Appetite-Appeal-Content_Native_Reactivations,POST_ENGAGEMENT,,1411952492149453,,,,,
23842573811450248,DARK_Image App Install Ad_KFC 3,"FB [Mobile & Desktop (Newsfeed), FAN]_Location_Non-customers_Android_KFC Delivery Postcodes",23842573811080248,23842573546240248,03May17-30Jun17_DR_UK_App-Installs_27_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Smartly_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842624534020745,DARK_Image & Video Carousel_Mic drop,FB [Mobile & Desktop (Newsfeed)]_Retargeting (Engagement)_Non-customers_All_Video Retargeting,23842624534000745,23842624525010745,30May17-09Jun17_Brand_UK_May-Madness-Coke-Promotion_38_Auct_OPT-Engagements_CG-Awareness_BTL-Always-On-Cultural-Moments_Native,POST_ENGAGEMENT,,1411952492149453,,,,,
23842621678030745,DARK_Canvas_TVC Canvas,FB [Mobile & Desktop (Newsfeed)]_CRM Upload_Existing_All_Dinner Occasions_Placed 2 orders in the last 3 months and 3+ orders in lifetime,23842621678090745,23842621677980745,19May17-31May17_DR_UK_TVC-Canvas-Audience-Approach_34_Auct_OPT-Link-Clicks_CG-Traffic_BTL-Facebook-Canvases_Native_Dinner Occasions,LINK_CLICKS,,1411952492149453,,,,,
23842621784780745,DARK_Video Ad_Beltamelta,FB [Mobile & Desktop (Newsfeed)]_CRM Upload_Existing_All_Placed 2 orders in the last 3 months and 3+ orders in lifetime,23842621784830745,23842621784560745,19May17-21May17_Brand_UK_Regional-Words-Audience-Approach_30_Auct_OPT-Engagements_CG-Engagement_BTL-Appetite-Appeal-Content_Native_Dinner Occasions,POST_ENGAGEMENT,,1411952492149453,,,,,
23842632910770745,DARK_Video Link Ad_FoodThatDoesntJudge_Burger,FB [Newsfeed]_All Devices_Non-Customers_Website Retargeting,23842632910390745,23842632908630745,WWYSTF_NZ_06Jul-31Jul_FY17-Q3_Auct._OPT-Engagements_CG-Engagement_Native_Core-Media(PO-JEUK0008540)_Non-Customers_Becky,LINK_CLICKS,,1411952492149453,,,,,
23842577013320248,DARK_Image App Install Ad_App Install Generic 2,FB [Mobile]_Interests / Behaviours_Non-customers_Android_Competitor Interests,23842577010760248,23842577010520248,19May17-30Jun17_DR_UK_App-Install-New-Approach_40_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Native_Acquisition_Generic_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842577008440248,DARK_Image App Install Ad_App Install Generic 2,FB [Mobile]_Interests / Behaviours_Non-customers_iOS_Reality TV Interests,23842577006300248,23842577005940248,19May17-30Jun17_DR_UK_App-Install-New-Approach_40_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Native_Acquisition_Generic_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842577023120248,DARK_Image App Install Ad_App Install Generic 3,FB [Mobile & Desktop (Newsfeed)]_CRM Upload_Existing_Android_Customer Activations_1st to 2nd order standard,23842577022810248,23842577022610248,19May17-30Jun17_DR_UK_App-Install-New-Approach_40_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Native_Customer-Activations_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842632910280745,DARK_Video Link Ad_FoodThatDoesntJudge_Sushi,FB [Newsfeed]_All Devices_Non-Customers_Lookalike: App and Web Customers,23842632910320745,23842632908630745,WWYSTF_NZ_06Jul-31Jul_FY17-Q3_Auct._OPT-Engagements_CG-Engagement_Native_Core-Media(PO-JEUK0008540)_Non-Customers_Becky,LINK_CLICKS,,1411952492149453,,,,,
23842635498890745,Boosted_ChatBot_2,FB [Newsfeed]_All Devices_Reactivation_Lapsed,23842635488050745,23842635482390745,Food-Fest:-Chatbot-(London)_UK_07Jul-13Jul_FY17-Q3_Auct._OPT-Engagements_CG-Engagement_Native_Core-Media(PO-JEUK0008540)_Reactivation_Becky,LINK_CLICKS,,1411952492149453,,,,,
23842632910570745,DARK_Video Link Ad_FoodThatDoesntJudge_Sushi,FB [Newsfeed]_All Devices_Non-Customers_Competitors Interests,23842632910290745,23842632908630745,WWYSTF_NZ_06Jul-31Jul_FY17-Q3_Auct._OPT-Engagements_CG-Engagement_Native_Core-Media(PO-JEUK0008540)_Non-Customers_Becky,LINK_CLICKS,,1411952492149453,,,,,
23842573547440248,DARK_Image App Install Ad_Burger King 2,"FB [Mobile & Desktop (Newsfeed), FAN]_Location_Non-customers_iOS_Burger King Delivery Postcodes",23842573547140248,23842573547090248,03May17-30Jun17_DR_UK_App-Installs_27_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Smartly_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842574645930248,DARK_Image App Install Ad_App Install Generic 2,FB [Mobile & Desktop (Newsfeed)]_Interests / Behaviours_Non-customers_Android_Massively Multiplayer Online Gamers,23842574644270248,23842574643920248,08May17-30Jun17_Brand_UK_App-Installs_31_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Smartly_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842574652880248,DARK_Image App Install Ad_App Install Generic 2,FB [Mobile & Desktop (Newsfeed)]_Interests / Behaviours_Non-customers_iOS_Reality TV Interests,23842574650440248,23842574650310248,08May17-30Jun17_Brand_UK_App-Installs_31_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Smartly_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842621707810745,DARK_Video Link Post_Non-Customer 30sec edit 1,FB [Mobile & Desktop (Newsfeed)]_Interests / Behaviours_Non-customers_All_Saturday Night TV Interests,23842621707940745,23842621707670745,19May17-11Jun17_Brand_UK_TVC-Audience-Approach_25_Auct_OPT-Awareness_CG-Awareness_BTL-TVC_Native_FB,BRAND_AWARENESS,,1411952492149453,,,,,
23842573812120248,DARK_Image App Install Ad_KFC 2,"FB [Mobile & Desktop (Newsfeed), FAN]_Location_Non-customers_iOS_KFC Delivery Postcodes",23842573811990248,23842573547090248,03May17-30Jun17_DR_UK_App-Installs_27_Auct_OPT-App-Installs_CG-App-Installs_BTL-App-Installs_Smartly_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842624525050745,DARK_Image & Video Carousel_Mic drop,FB [Mobile & Desktop (Newsfeed)]_CRM Upload_Existing_All_Customer Activations & Dinner Occasions,23842624525030745,23842624525010745,30May17-09Jun17_Brand_UK_May-Madness-Coke-Promotion_38_Auct_OPT-Engagements_CG-Awareness_BTL-Always-On-Cultural-Moments_Native,POST_ENGAGEMENT,,1411952492149453,,,,,
23842621784740745,DARK_Video Link Post_Hushalush,FB [Mobile & Desktop (Newsfeed)]_CRM Upload_Existing_All_Placed 2 orders in the last 3 months and 3+ orders in lifetime,23842621784830745,23842621784560745,19May17-21May17_Brand_UK_Regional-Words-Audience-Approach_30_Auct_OPT-Engagements_CG-Engagement_BTL-Appetite-Appeal-Content_Native_Dinner Occasions,POST_ENGAGEMENT,,1411952492149453,,,,,
23842617610380745,DARK_Video Link Post_Beltamelta,FB [Mobile & Desktop (Newsfeed)]_Interests / Behaviours_Non-customers_All_Competitor Interests,23842617610390745,23842617577120745,05May17-21May17_Brand_UK_Regional-Words_30_Auct_OPT-Engagements_CG-Engagement_BTL-Appetite-Appeal-Content_Smartly_Acquisition,POST_ENGAGEMENT,,1411952492149453,340627227551_10155262281887552,If you’re a cheese-loving Geordie then we’re speaking the same tasty language.,https://www.facebook.com/justeat/videos/10155262281887552/,https://www.facebook.com/justeat/videos/10155262281887552/,video
23842617607920745,DARK_Video Link Post_Chobbletastic,FB [Mobile & Desktop (Newsfeed)]_Location_Non-customers_All_Birmingham,23842617607930745,23842617577120745,05May17-21May17_Brand_UK_Regional-Words_30_Auct_OPT-Engagements_CG-Engagement_BTL-Appetite-Appeal-Content_Smartly_Acquisition,POST_ENGAGEMENT,,1411952492149453,340627227551_10155262270657552,"Get your hands on something scrummy, with just a hint of Brummie.",https://www.facebook.com/justeat/videos/10155262270657552/,https://www.facebook.com/justeat/videos/10155262270657552/,video
6070335572327,Pizza Steam Video Carousel 2,FB [Desktop (Newsfeed)]_Retargeting_Engaged with Just Eat_All,6070335502927,6070335499327,09May17-30Jun17_DR_UK_DR-Activity_32_Auct_OPT-Conversions_CG-Orders_BTL-Always-On-DR-Activity-Acquisition_Smartly_Acquisition_Web,CONVERSIONS,,1148017655209606,,,,,
6070335541927,Hands DR 2,FB [Mobile & Desktop (Newsfeed)]_Lookalike (Pixel)_New Web Customers_All,6070335500327,6070335499327,09May17-30Jun17_DR_UK_DR-Activity_32_Auct_OPT-Conversions_CG-Orders_BTL-Always-On-DR-Activity-Acquisition_Smartly_Acquisition_Web,CONVERSIONS,,1148017655209606,,,,,
6070335528527,Hands DR 1,FB [Mobile & Desktop (Newsfeed)]_Lookalike (Pixel)_New Web Customers_All,6070335500327,6070335499327,09May17-30Jun17_DR_UK_DR-Activity_32_Auct_OPT-Conversions_CG-Orders_BTL-Always-On-DR-Activity-Acquisition_Smartly_Acquisition_Web,CONVERSIONS,,1148017655209606,,,,,
6070278379527,DARK_Image Link Post_Door Drops 2,"FB [Mobile & Desktop (Newsfeed), FAN]_Location_Non-customers_All_Postcodes",6070278058527,6070278057727,08May17-15May17_DR_UK_Door-Drops_32_Auct_OPT-Conversions_CG-Orders_BTL-Always-On-Cultural-Moments_Native,CONVERSIONS,,1148017655209606,,,,,
6069715692927,Hands DR 1,FB [Desktop (Newsfeed)]_CRM Upload & Pixel_App Installed no purchase 90 days_All,6066927735927,6066927732327,17Mar17-31Mar17_DR_UK_DR-Activity_16_Auct_OPT-Conversions_CG-Orders_BTL-Always-On-DR-Activity-Existing_Smartly_Existing_Web,CONVERSIONS,,1148017655209606,,,,,
6069768094727,Hands DR 1 (Mob),FB [Mobile & Desktop (Newsfeed)]_Interests / Behaviours_Competitor Interests_iOS,6066913878527,6066913860727,15Mar17-31Mar17_DR_UK_Always-On-DR-Activity-Acquisition_16_Auct_OPT-Conversions_CG-Orders_BTL-Always-On-DR-Activity-Acquisition_Smartly_Acquisition_iOS,MOBILE_APP_ENGAGEMENT,,1148017655209606,,,,,
6069715935927,Pizza Steam Video Carousel 2,FB [Desktop (Newsfeed)]_Retargeting_Website Retargeting_All,6066927737727,6066927732327,17Mar17-31Mar17_DR_UK_DR-Activity_16_Auct_OPT-Conversions_CG-Orders_BTL-Always-On-DR-Activity-Existing_Smartly_Existing_Web,CONVERSIONS,,1148017655209606,,,,,
6069715931327,Pizza Steam Video Carousel 1,FB [Desktop (Newsfeed)]_Retargeting_Website Retargeting_All,6066927737727,6066927732327,17Mar17-31Mar17_DR_UK_DR-Activity_16_Auct_OPT-Conversions_CG-Orders_BTL-Always-On-DR-Activity-Existing_Smartly_Existing_Web,CONVERSIONS,,1148017655209606,,,,,
